case_id,source_case_id,stratum,prefix_depth,condition_id,question_policy,budget,questions_used,usage_mode,canonical_run_id,initial_predicted_domain,final_predicted_domain,initial_correct,final_correct,truth_retention,rescued_from_wrong,initial_entropy,final_entropy,mean_information_gain,mean_entropy_reduction_per_question,harmful_question_rate,question_trace
incident-postmortem__paraphrased,incident-postmortem,paraphrased,3,masked-adversarial,top-domain,0,0,canonical-cnl,incident-postmortem__paraphrased_masked_p3_rich,package,package,0,0,1,0,1.974,1.974,0,0,0,
incident-postmortem__paraphrased,incident-postmortem,paraphrased,3,masked-adversarial,top-domain,1,1,canonical-cnl,incident-postmortem__paraphrased_masked_p3_rich,package,package,0,0,0,0,1.974,0,1,1.974,1,package-dispatch:yes
incident-postmortem__paraphrased,incident-postmortem,paraphrased,3,masked-adversarial,top-domain,2,1,canonical-cnl,incident-postmortem__paraphrased_masked_p3_rich,package,package,0,0,0,0,1.974,0,1,1.974,1,package-dispatch:yes
incident-postmortem__paraphrased,incident-postmortem,paraphrased,3,masked-adversarial,top-domain,3,1,canonical-cnl,incident-postmortem__paraphrased_masked_p3_rich,package,package,0,0,0,0,1.974,0,1,1.974,1,package-dispatch:yes
incident-postmortem__paraphrased,incident-postmortem,paraphrased,3,masked-adversarial,random,0,0,canonical-cnl,incident-postmortem__paraphrased_masked_p3_rich,package,package,0,0,1,0,1.974,1.974,0,0,0,
incident-postmortem__paraphrased,incident-postmortem,paraphrased,3,masked-adversarial,random,1,1,canonical-cnl,incident-postmortem__paraphrased_masked_p3_rich,package,sample,0,0,0,0,1.974,0.943,0.555,1.031,1,sample-temperature:yes
incident-postmortem__paraphrased,incident-postmortem,paraphrased,3,masked-adversarial,random,2,2,canonical-cnl,incident-postmortem__paraphrased_masked_p3_rich,package,package,0,0,0,0,1.974,0.696,0.749,0.639,1,sample-temperature:yes | package-dispatch:yes
incident-postmortem__paraphrased,incident-postmortem,paraphrased,3,masked-adversarial,random,3,3,canonical-cnl,incident-postmortem__paraphrased_masked_p3_rich,package,sample,0,0,0,0,1.974,0.945,0.731,0.343,0.667,sample-temperature:yes | package-dispatch:yes | sample-temperature:yes
incident-postmortem__noisy,incident-postmortem,noisy,2,clean-gold,information-gain,0,0,canonical-cnl,incident-postmortem__noisy_clean_p2_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__noisy,incident-postmortem,noisy,2,clean-gold,information-gain,1,0,canonical-cnl,incident-postmortem__noisy_clean_p2_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__noisy,incident-postmortem,noisy,2,clean-gold,information-gain,2,0,canonical-cnl,incident-postmortem__noisy_clean_p2_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__noisy,incident-postmortem,noisy,2,clean-gold,information-gain,3,0,canonical-cnl,incident-postmortem__noisy_clean_p2_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__noisy,incident-postmortem,noisy,2,clean-gold,top-domain,0,0,canonical-cnl,incident-postmortem__noisy_clean_p2_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__noisy,incident-postmortem,noisy,2,clean-gold,top-domain,1,0,canonical-cnl,incident-postmortem__noisy_clean_p2_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__noisy,incident-postmortem,noisy,2,clean-gold,top-domain,2,0,canonical-cnl,incident-postmortem__noisy_clean_p2_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__noisy,incident-postmortem,noisy,2,clean-gold,top-domain,3,0,canonical-cnl,incident-postmortem__noisy_clean_p2_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__noisy,incident-postmortem,noisy,2,clean-gold,random,0,0,canonical-cnl,incident-postmortem__noisy_clean_p2_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__noisy,incident-postmortem,noisy,2,clean-gold,random,1,0,canonical-cnl,incident-postmortem__noisy_clean_p2_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__noisy,incident-postmortem,noisy,2,clean-gold,random,2,0,canonical-cnl,incident-postmortem__noisy_clean_p2_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__noisy,incident-postmortem,noisy,2,clean-gold,random,3,0,canonical-cnl,incident-postmortem__noisy_clean_p2_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__noisy,incident-postmortem,noisy,2,masked-noisy,information-gain,0,0,canonical-cnl,incident-postmortem__noisy_masked_p2_rich,package,package,0,0,1,0,1.974,1.974,0,0,0,
incident-postmortem__noisy,incident-postmortem,noisy,2,masked-noisy,information-gain,1,1,canonical-cnl,incident-postmortem__noisy_masked_p2_rich,package,manuscript,0,0,1,0,1.974,1.792,1,0.182,0,package-dispatch:no
incident-postmortem__noisy,incident-postmortem,noisy,2,masked-noisy,information-gain,2,2,canonical-cnl,incident-postmortem__noisy_masked_p2_rich,package,manuscript,0,0,0,0,1.974,0.406,0.979,0.784,0.5,package-dispatch:no | manuscript-review:yes
incident-postmortem__noisy,incident-postmortem,noisy,2,masked-noisy,information-gain,3,3,canonical-cnl,incident-postmortem__noisy_masked_p2_rich,package,manuscript,0,0,1,0,1.974,1.956,0.788,0.006,0.333,package-dispatch:no | manuscript-review:yes | manuscript-review:no
incident-postmortem__noisy,incident-postmortem,noisy,2,masked-noisy,top-domain,0,0,canonical-cnl,incident-postmortem__noisy_masked_p2_rich,package,package,0,0,1,0,1.974,1.974,0,0,0,
incident-postmortem__noisy,incident-postmortem,noisy,2,masked-noisy,top-domain,1,1,canonical-cnl,incident-postmortem__noisy_masked_p2_rich,package,package,0,0,0,0,1.974,0,1,1.974,1,package-dispatch:yes
incident-postmortem__noisy,incident-postmortem,noisy,2,masked-noisy,top-domain,2,1,canonical-cnl,incident-postmortem__noisy_masked_p2_rich,package,package,0,0,0,0,1.974,0,1,1.974,1,package-dispatch:yes
incident-postmortem__noisy,incident-postmortem,noisy,2,masked-noisy,top-domain,3,1,canonical-cnl,incident-postmortem__noisy_masked_p2_rich,package,package,0,0,0,0,1.974,0,1,1.974,1,package-dispatch:yes
incident-postmortem__noisy,incident-postmortem,noisy,2,masked-noisy,random,0,0,canonical-cnl,incident-postmortem__noisy_masked_p2_rich,package,package,0,0,1,0,1.974,1.974,0,0,0,
incident-postmortem__noisy,incident-postmortem,noisy,2,masked-noisy,random,1,1,canonical-cnl,incident-postmortem__noisy_masked_p2_rich,package,manuscript,0,0,1,0,1.974,1.792,1,0.182,0,package-dispatch:no
incident-postmortem__noisy,incident-postmortem,noisy,2,masked-noisy,random,2,2,canonical-cnl,incident-postmortem__noisy_masked_p2_rich,package,sample,0,0,1,0,1.974,1.98,0.979,-0.003,0,package-dispatch:no | manuscript-review:no
incident-postmortem__noisy,incident-postmortem,noisy,2,masked-noisy,random,3,3,canonical-cnl,incident-postmortem__noisy_masked_p2_rich,package,compliance,0,0,1,0,1.974,2,0.986,-0.009,0,package-dispatch:no | manuscript-review:no | sample-temperature:no
incident-postmortem__noisy,incident-postmortem,noisy,2,masked-adversarial,information-gain,0,0,canonical-cnl,incident-postmortem__noisy_masked_p2_rich,package,package,0,0,1,0,1.974,1.974,0,0,0,
incident-postmortem__noisy,incident-postmortem,noisy,2,masked-adversarial,information-gain,1,1,canonical-cnl,incident-postmortem__noisy_masked_p2_rich,package,package,0,0,0,0,1.974,0,1,1.974,1,package-dispatch:yes
incident-postmortem__noisy,incident-postmortem,noisy,2,masked-adversarial,information-gain,2,1,canonical-cnl,incident-postmortem__noisy_masked_p2_rich,package,package,0,0,0,0,1.974,0,1,1.974,1,package-dispatch:yes
incident-postmortem__noisy,incident-postmortem,noisy,2,masked-adversarial,information-gain,3,1,canonical-cnl,incident-postmortem__noisy_masked_p2_rich,package,package,0,0,0,0,1.974,0,1,1.974,1,package-dispatch:yes
incident-postmortem__noisy,incident-postmortem,noisy,2,masked-adversarial,top-domain,0,0,canonical-cnl,incident-postmortem__noisy_masked_p2_rich,package,package,0,0,1,0,1.974,1.974,0,0,0,
incident-postmortem__noisy,incident-postmortem,noisy,2,masked-adversarial,top-domain,1,1,canonical-cnl,incident-postmortem__noisy_masked_p2_rich,package,package,0,0,0,0,1.974,0,1,1.974,1,package-dispatch:yes
incident-postmortem__noisy,incident-postmortem,noisy,2,masked-adversarial,top-domain,2,1,canonical-cnl,incident-postmortem__noisy_masked_p2_rich,package,package,0,0,0,0,1.974,0,1,1.974,1,package-dispatch:yes
incident-postmortem__noisy,incident-postmortem,noisy,2,masked-adversarial,top-domain,3,1,canonical-cnl,incident-postmortem__noisy_masked_p2_rich,package,package,0,0,0,0,1.974,0,1,1.974,1,package-dispatch:yes
incident-postmortem__noisy,incident-postmortem,noisy,2,masked-adversarial,random,0,0,canonical-cnl,incident-postmortem__noisy_masked_p2_rich,package,package,0,0,1,0,1.974,1.974,0,0,0,
incident-postmortem__noisy,incident-postmortem,noisy,2,masked-adversarial,random,1,1,canonical-cnl,incident-postmortem__noisy_masked_p2_rich,package,manuscript,0,0,0,0,1.974,0.943,0.555,1.031,1,manuscript-review:yes
incident-postmortem__noisy,incident-postmortem,noisy,2,masked-adversarial,random,2,2,canonical-cnl,incident-postmortem__noisy_masked_p2_rich,package,package,0,0,0,0,1.974,1.727,0.749,0.123,0.5,manuscript-review:yes | manuscript-revision:no
incident-postmortem__noisy,incident-postmortem,noisy,2,masked-adversarial,random,3,3,canonical-cnl,incident-postmortem__noisy_masked_p2_rich,package,sample,0,0,0,0,1.974,0.92,0.684,0.351,0.667,manuscript-review:yes | manuscript-revision:no | sample-temperature:yes
incident-postmortem__noisy,incident-postmortem,noisy,3,clean-gold,information-gain,0,0,canonical-cnl,incident-postmortem__noisy_clean_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__noisy,incident-postmortem,noisy,3,clean-gold,information-gain,1,0,canonical-cnl,incident-postmortem__noisy_clean_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__noisy,incident-postmortem,noisy,3,clean-gold,information-gain,2,0,canonical-cnl,incident-postmortem__noisy_clean_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__noisy,incident-postmortem,noisy,3,clean-gold,information-gain,3,0,canonical-cnl,incident-postmortem__noisy_clean_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__noisy,incident-postmortem,noisy,3,clean-gold,top-domain,0,0,canonical-cnl,incident-postmortem__noisy_clean_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__noisy,incident-postmortem,noisy,3,clean-gold,top-domain,1,0,canonical-cnl,incident-postmortem__noisy_clean_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__noisy,incident-postmortem,noisy,3,clean-gold,top-domain,2,0,canonical-cnl,incident-postmortem__noisy_clean_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__noisy,incident-postmortem,noisy,3,clean-gold,top-domain,3,0,canonical-cnl,incident-postmortem__noisy_clean_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__noisy,incident-postmortem,noisy,3,clean-gold,random,0,0,canonical-cnl,incident-postmortem__noisy_clean_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__noisy,incident-postmortem,noisy,3,clean-gold,random,1,0,canonical-cnl,incident-postmortem__noisy_clean_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__noisy,incident-postmortem,noisy,3,clean-gold,random,2,0,canonical-cnl,incident-postmortem__noisy_clean_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__noisy,incident-postmortem,noisy,3,clean-gold,random,3,0,canonical-cnl,incident-postmortem__noisy_clean_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__noisy,incident-postmortem,noisy,3,masked-noisy,information-gain,0,0,canonical-cnl,incident-postmortem__noisy_masked_p3_rich,package,package,0,0,1,0,1.974,1.974,0,0,0,
incident-postmortem__noisy,incident-postmortem,noisy,3,masked-noisy,information-gain,1,1,canonical-cnl,incident-postmortem__noisy_masked_p3_rich,package,manuscript,0,0,1,0,1.974,1.792,1,0.182,0,package-dispatch:no
incident-postmortem__noisy,incident-postmortem,noisy,3,masked-noisy,information-gain,2,2,canonical-cnl,incident-postmortem__noisy_masked_p3_rich,package,sample,0,0,1,0,1.974,1.98,0.979,-0.003,0,package-dispatch:no | manuscript-review:no
incident-postmortem__noisy,incident-postmortem,noisy,3,masked-noisy,information-gain,3,3,canonical-cnl,incident-postmortem__noisy_masked_p3_rich,package,compliance,0,0,1,0,1.974,2,0.986,-0.009,0,package-dispatch:no | manuscript-review:no | sample-assay:no
incident-postmortem__noisy,incident-postmortem,noisy,3,masked-noisy,top-domain,0,0,canonical-cnl,incident-postmortem__noisy_masked_p3_rich,package,package,0,0,1,0,1.974,1.974,0,0,0,
incident-postmortem__noisy,incident-postmortem,noisy,3,masked-noisy,top-domain,1,1,canonical-cnl,incident-postmortem__noisy_masked_p3_rich,package,package,0,0,0,0,1.974,0,1,1.974,1,package-dispatch:yes
incident-postmortem__noisy,incident-postmortem,noisy,3,masked-noisy,top-domain,2,1,canonical-cnl,incident-postmortem__noisy_masked_p3_rich,package,package,0,0,0,0,1.974,0,1,1.974,1,package-dispatch:yes
incident-postmortem__noisy,incident-postmortem,noisy,3,masked-noisy,top-domain,3,1,canonical-cnl,incident-postmortem__noisy_masked_p3_rich,package,package,0,0,0,0,1.974,0,1,1.974,1,package-dispatch:yes
incident-postmortem__noisy,incident-postmortem,noisy,3,masked-noisy,random,0,0,canonical-cnl,incident-postmortem__noisy_masked_p3_rich,package,package,0,0,1,0,1.974,1.974,0,0,0,
incident-postmortem__noisy,incident-postmortem,noisy,3,masked-noisy,random,1,1,canonical-cnl,incident-postmortem__noisy_masked_p3_rich,package,manuscript,0,0,1,0,1.974,1.792,1,0.182,0,package-dispatch:no
incident-postmortem__noisy,incident-postmortem,noisy,3,masked-noisy,random,2,2,canonical-cnl,incident-postmortem__noisy_masked_p3_rich,package,incident,0,1,1,1,1.974,1.348,0.763,0.313,0,package-dispatch:no | incident-containment:yes
incident-postmortem__noisy,incident-postmortem,noisy,3,masked-noisy,random,3,3,canonical-cnl,incident-postmortem__noisy_masked_p3_rich,package,sample,0,0,1,0,1.974,0.998,0.744,0.325,0,package-dispatch:no | incident-containment:yes | sample-assay:yes
incident-postmortem__noisy,incident-postmortem,noisy,3,masked-adversarial,information-gain,0,0,canonical-cnl,incident-postmortem__noisy_masked_p3_rich,package,package,0,0,1,0,1.974,1.974,0,0,0,
incident-postmortem__noisy,incident-postmortem,noisy,3,masked-adversarial,information-gain,1,1,canonical-cnl,incident-postmortem__noisy_masked_p3_rich,package,package,0,0,0,0,1.974,0,1,1.974,1,package-dispatch:yes
incident-postmortem__noisy,incident-postmortem,noisy,3,masked-adversarial,information-gain,2,1,canonical-cnl,incident-postmortem__noisy_masked_p3_rich,package,package,0,0,0,0,1.974,0,1,1.974,1,package-dispatch:yes
incident-postmortem__noisy,incident-postmortem,noisy,3,masked-adversarial,information-gain,3,1,canonical-cnl,incident-postmortem__noisy_masked_p3_rich,package,package,0,0,0,0,1.974,0,1,1.974,1,package-dispatch:yes
incident-postmortem__noisy,incident-postmortem,noisy,3,masked-adversarial,top-domain,0,0,canonical-cnl,incident-postmortem__noisy_masked_p3_rich,package,package,0,0,1,0,1.974,1.974,0,0,0,
incident-postmortem__noisy,incident-postmortem,noisy,3,masked-adversarial,top-domain,1,1,canonical-cnl,incident-postmortem__noisy_masked_p3_rich,package,package,0,0,0,0,1.974,0,1,1.974,1,package-dispatch:yes
incident-postmortem__noisy,incident-postmortem,noisy,3,masked-adversarial,top-domain,2,1,canonical-cnl,incident-postmortem__noisy_masked_p3_rich,package,package,0,0,0,0,1.974,0,1,1.974,1,package-dispatch:yes
incident-postmortem__noisy,incident-postmortem,noisy,3,masked-adversarial,top-domain,3,1,canonical-cnl,incident-postmortem__noisy_masked_p3_rich,package,package,0,0,0,0,1.974,0,1,1.974,1,package-dispatch:yes
incident-postmortem__noisy,incident-postmortem,noisy,3,masked-adversarial,random,0,0,canonical-cnl,incident-postmortem__noisy_masked_p3_rich,package,package,0,0,1,0,1.974,1.974,0,0,0,
incident-postmortem__noisy,incident-postmortem,noisy,3,masked-adversarial,random,1,1,canonical-cnl,incident-postmortem__noisy_masked_p3_rich,package,manuscript,0,0,0,0,1.974,0.943,0.555,1.031,1,manuscript-review:yes
incident-postmortem__noisy,incident-postmortem,noisy,3,masked-adversarial,random,2,2,canonical-cnl,incident-postmortem__noisy_masked_p3_rich,package,package,0,0,0,0,1.974,0.696,0.749,0.639,1,manuscript-review:yes | package-dispatch:yes
incident-postmortem__noisy,incident-postmortem,noisy,3,masked-adversarial,random,3,3,canonical-cnl,incident-postmortem__noisy_masked_p3_rich,package,manuscript,0,0,0,0,1.974,0.945,0.731,0.343,0.667,manuscript-review:yes | package-dispatch:yes | manuscript-revision:yes
compliance-waiver__paraphrased,compliance-waiver,paraphrased,2,clean-gold,information-gain,0,0,canonical-cnl,compliance-waiver__paraphrased_clean_p2_rich,compliance,compliance,1,1,1,0,0,0,0,0,0,
compliance-waiver__paraphrased,compliance-waiver,paraphrased,2,clean-gold,information-gain,1,0,canonical-cnl,compliance-waiver__paraphrased_clean_p2_rich,compliance,compliance,1,1,1,0,0,0,0,0,0,
compliance-waiver__paraphrased,compliance-waiver,paraphrased,2,clean-gold,information-gain,2,0,canonical-cnl,compliance-waiver__paraphrased_clean_p2_rich,compliance,compliance,1,1,1,0,0,0,0,0,0,
compliance-waiver__paraphrased,compliance-waiver,paraphrased,2,clean-gold,information-gain,3,0,canonical-cnl,compliance-waiver__paraphrased_clean_p2_rich,compliance,compliance,1,1,1,0,0,0,0,0,0,
compliance-waiver__paraphrased,compliance-waiver,paraphrased,2,clean-gold,top-domain,0,0,canonical-cnl,compliance-waiver__paraphrased_clean_p2_rich,compliance,compliance,1,1,1,0,0,0,0,0,0,
compliance-waiver__paraphrased,compliance-waiver,paraphrased,2,clean-gold,top-domain,1,0,canonical-cnl,compliance-waiver__paraphrased_clean_p2_rich,compliance,compliance,1,1,1,0,0,0,0,0,0,
compliance-waiver__paraphrased,compliance-waiver,paraphrased,2,clean-gold,top-domain,2,0,canonical-cnl,compliance-waiver__paraphrased_clean_p2_rich,compliance,compliance,1,1,1,0,0,0,0,0,0,
compliance-waiver__paraphrased,compliance-waiver,paraphrased,2,clean-gold,top-domain,3,0,canonical-cnl,compliance-waiver__paraphrased_clean_p2_rich,compliance,compliance,1,1,1,0,0,0,0,0,0,
compliance-waiver__paraphrased,compliance-waiver,paraphrased,2,clean-gold,random,0,0,canonical-cnl,compliance-waiver__paraphrased_clean_p2_rich,compliance,compliance,1,1,1,0,0,0,0,0,0,
compliance-waiver__paraphrased,compliance-waiver,paraphrased,2,clean-gold,random,1,0,canonical-cnl,compliance-waiver__paraphrased_clean_p2_rich,compliance,compliance,1,1,1,0,0,0,0,0,0,
compliance-waiver__paraphrased,compliance-waiver,paraphrased,2,clean-gold,random,2,0,canonical-cnl,compliance-waiver__paraphrased_clean_p2_rich,compliance,compliance,1,1,1,0,0,0,0,0,0,
compliance-waiver__paraphrased,compliance-waiver,paraphrased,2,clean-gold,random,3,0,canonical-cnl,compliance-waiver__paraphrased_clean_p2_rich,compliance,compliance,1,1,1,0,0,0,0,0,0,
